names,B_A,C_A,D_A,E_A,C_B,D_C,E_D
ADPGK,-0.653572821,-0.869143017,-0.861739414,-1.136969247,-0.181826447,0.002828926,-0.259359856
ADPGK.AS1,-2.015651999,-2.513553446,-3.27257828,-2.510505479,-0.185722923,-0.028927993,0.370284519
ADPRH,2.818554638,3.859653799,4.597543546,5.299426189,0.723509045,0.091523746,0.502503428
ADPRHL1,0.191828128,-0.229527716,-0.482098461,-0.67695955,-0.151950745,0,-0.10958275
ADPRM,-3.131909224,-3.050028492,-3.111053698,-2.45836854,0.0691803,-0.022007876,0.615399922
ADPRS,-0.031222529,0.022118067,-0.075395011,-0.016777496,0.037007666,-0.019304719,0.048657632
ADRA2B,-1.167645825,-1.187126029,-1.460012857,0.816869675,0.000486208,-0.009492591,1.774629105
ADRB1,-2.668763781,-1.907335224,-1.50348144,-0.336372556,0,0,0
ADRB2,-1.78788912,-3.727269562,-1.997456154,-0.902791755,-0.637737658,0.034352987,0.446706558
ADRM1,2.479241907,2.055381351,1.808248632,1.237898792,-0.38835149,-0.125536424,-0.54874719
ADSL,1.539588813,1.611072048,1.62877052,0.936427308,0.062793152,0.008683065,-0.669737467
ADSS1,-1.801277478,-1.777677768,-0.701731877,-0.017590016,0.017251989,0.218953912,0.546147536
ADSS2,1.099038592,1.111570109,1.049662128,0.437277965,0.009085474,-0.020076896,-0.570641536
ADTRP,-0.146991118,-1.205690213,-1.064891838,-0.285740163,-0.605070236,0.008042619,0.485591625
AEBP1,1.184097237,0.702610347,0.349867865,0.484300454,-0.360932053,-0.073631141,0.116882584
AEBP2,-1.049010812,-0.835333886,-1.030974404,-0.269300161,0.194025247,-0.104920705,0.741451201
AEN,1.004096006,0.552977908,0.740079253,0.840415598,-0.339953297,0.039574811,0.08942308
AFAP1,-1.277268766,-0.61392285,-0.745433555,0.719427658,0.505849078,-0.022457213,1.354009439
AFAP1.AS1,-1.502320699,-1.422175501,-2.409709446,-0.889374316,0,0,0
AFAP1L1,-1.282951936,-0.221295893,-0.833915475,0.64691001,0.643734926,-0.040793854,1.140431466
AFAP1L2,-1.176658004,0.715247018,1.627176578,2.60534447,1.571785471,0.05883348,0.628384276
AFDN,1.606803434,1.977101423,2.15427782,2.537391879,0.238875677,0.0277447,0.317070445
AFF1,-1.613035425,-1.19505515,-1.15737592,-0.325903166,0.370451884,0.01535521,0.797569967
AFF2,-0.249435033,-1.599801274,-1.360341339,-1.677685924,-1.139136005,0.023392655,-0.241622966
AFF3,-2.546771838,-1.771303254,-1.471844863,-1.893323018,0.589809509,0.04668297,-0.3522873
AFF4,-2.362289437,-2.220002769,-2.549410979,-2.235411295,0.110841742,-0.091945938,0.274263376
AFG1L,0.126787967,-0.217591306,-0.261714059,0.182835701,-0.248337609,-0.008447263,0.3879633
AFG3L1P,0.514769955,0.532423815,0.199671505,-0.459924998,0.012986426,-0.110310271,-0.617038508
AFG3L2,1.205378113,1.298576024,1.024535901,0.382676335,0.086991415,-0.188826176,-0.630415368
AFMID,2.881155087,4.361041161,4.402049794,4.35081465,1.356146947,0.008163967,-0.053072403
AFTPH,0.417298662,0.028476787,0.066882329,0.314413846,-0.326684098,0.012433163,0.22784095
AFTPH.DT,3.374589108,1.760554093,2.400326689,0.85370084,-1.298385558,0.046444295,-1.127462569
AGA,0.228500136,-0.332886698,-0.145119829,-0.497007763,-0.493174712,0.062679326,-0.327999676
AGAP1,-1.606400238,-0.884925988,-0.752958741,-0.299134207,0.301337644,0.005642477,0.239436465
AGAP12P,-0.909392562,-1.443227107,-1.708864968,-1.401582888,-0.350625529,-0.033181218,0.228347215
AGAP2,-0.007796527,-0.009411465,0.126090387,-0.009920355,-0.001191857,0.042550092,-0.121204492
AGAP3,-0.573571935,0.097551504,0.275536854,0.005810198,0.616743076,0.069175718,-0.251871787
AGAP4,-1.05318275,-1.300504158,-1.650623648,-1.103558384,-0.178527781,-0.080237494,0.479174197
AGAP5,-0.291892444,-0.326664839,-0.405871448,-0.275406429,-0.025782475,-0.0241809,0.114055119
AGAP6,-0.023740128,-0.363605071,-0.626536822,-0.849984381,-0.264674849,-0.069987967,-0.200404087
AGAP9,-0.520499462,-1.414261886,-1.475631154,-1.412146498,-0.676754001,-0.007484086,0.038009765
AGBL2,-2.047026277,-2.118666118,-1.4907869,-1.362099962,-0.024967681,0.050608827,0.07201348
AGBL3,-1.823821346,-1.619027595,-1.281108795,-1.15917723,0.121168119,0.041775566,0.083802362
AGBL5,-0.646381147,-0.240558483,-0.301649631,-0.082658289,0.35088547,-0.02252774,0.201415473
AGER,-1.105854903,-1.874759123,-2.041378051,-1.641373726,-0.661360346,-0.037605634,0.345965593
AGFG1,1.129960729,0.952937579,0.805330048,0.452408336,-0.147417754,-0.053068625,-0.327658802
AGFG2,1.886300292,2.230473808,2.230063848,1.542738963,0.281208743,-0.000190878,-0.638213801
AGGF1,0.373357806,0.106784702,0.272115811,-0.197266214,-0.238440108,0.07857785,-0.452836849
AGK,1.55941182,1.579754736,1.699252649,1.504209216,0.015372656,0.04354266,-0.174989233
AGL,0.586774078,0.52951269,0.502746427,0.506088706,-0.048844442,-0.010491359,0.004688552
AGMAT,1.523424601,1.597237053,1.767865778,1.21392612,0.059807876,0.063837203,-0.520023295
AGO1,0.506456625,0.616151445,0.638324651,0.234437316,0.090183331,0.008019851,-0.378094111
AGO2,1.466396512,1.055761662,0.97887856,0.904320264,-0.336297973,-0.022328467,-0.061909557
AGO3,-0.448473084,-0.127493604,-0.177129545,-0.149617533,0.288074935,-0.023051632,0.023923264
AGO4,-1.574412649,-1.843907261,-1.990881622,-0.976728183,-0.198452673,-0.03451994,0.927610912
AGPAT1,0.243550128,0.769672235,0.896989962,0.608586236,0.48459991,0.060394668,-0.274483307
AGPAT2,1.280637145,2.053352702,1.800450555,1.802080108,0.717580514,-0.097098139,0.005283251
AGPAT3,1.083409724,0.879663742,0.817184444,0.666860981,-0.18425711,-0.031789164,-0.139833661
AGPAT4,-1.775234918,-1.21701758,-1.568133318,-1.297859189,0.412513673,-0.064489193,0.217275849
AGPAT5,2.698176739,2.836427474,2.832385225,2.073386423,0.097954616,-0.001050295,-0.681878184
AGPS,1.216902646,1.25428379,1.284752768,0.659170512,0.033667426,0.016955572,-0.609571519
AGRN,1.3551225,0.934554671,0.966482089,2.068075878,-0.303359907,0.005904404,0.993426689
AGRP,0.095451916,2.48208433,2.509337769,2.929292455,0.995804783,0,0.158662481
AGTPBP1,-1.811575979,-1.264305603,-1.309582802,-0.613234816,0.510742995,-0.022023778,0.674122712
AGTRAP,-1.637190358,-1.152598553,-0.727416536,-0.747281402,0.376230356,0.107403311,-0.020921185
AHCTF1,0.115763362,0.675246817,0.426693657,-0.175575852,0.499026673,-0.096288705,-0.572196973
AHCY,1.917975514,2.640522721,2.684635407,2.553409511,0.686019178,0.020885066,-0.119763567
AHCYL1,2.458981902,3.040903169,3.065583046,3.399321149,0.528473966,0.010252411,0.314013993
AHCYL2,-0.754249882,-0.53539223,-0.845070694,0.356637293,0.15112356,-0.059673044,1.095264942
AHDC1,-1.044081572,-0.59227631,-0.582804701,-0.545022512,0.343493095,0.00207664,0.027973288
AHI1,1.177771749,1.992467124,2.102824287,2.127832163,0.757779259,0.03852287,0.025581401
AHNAK,-3.190435501,-2.432414692,-3.332653428,-2.507809562,0.603246214,-0.354538071,0.702010396
AHNAK2,0.068035126,0.266904404,-0.159338983,1.013960385,0,0,0
AHR,0.389822703,-0.494566,-0.530001739,-0.13625036,-0.845257048,-0.01329922,0.370283424
AHRR,6.901472802,6.072676516,5.518232689,6.013243067,-0.757088839,-0.188503624,0.440673273
AHSA1,3.292191995,3.239072936,3.435941824,2.318691125,-0.047273861,0.087953623,-1.077242456
AHSA2P,-1.48295488,-1.520162692,-1.308827844,-0.264403421,-0.026327977,0.0577783,0.974076171
AIDA,0.217579214,0.550376063,0.735630517,0.746982792,0.282012916,0.069595165,0.012288775
AIF1,-1.460669142,0.066141271,-0.10618508,0.609991993,1.484635184,-0.048388489,0.665630441
AIF1L,3.017502689,5.309601683,5.355858054,4.440063649,1.931839047,0.003709362,-0.653804302
AIFM1,2.428274927,2.85218959,2.880591547,2.747637756,0.364417224,0.010593692,-0.11828712
AIFM2,2.305464971,2.113460947,2.027503437,1.795806248,-0.160265521,-0.02933094,-0.206757232
AIFM3,-0.144135479,-0.865213388,-0.777880143,-0.631981298,-0.280246601,0,0.056805849
AIG1,-1.006415895,-0.287967351,-0.044793829,0.817407929,0.610829829,0.059043559,0.793946418
AIM2,4.977999304,5.530046174,5.641211702,5.514400353,0.109271746,0.002558454,-0.077636439
AIMP1,-0.511717554,-0.82301242,-0.951762404,-1.272200428,-0.292667878,-0.079606366,-0.314179229
AIMP2,3.704520305,3.763263357,3.620610255,2.203457223,0.045095553,-0.047216561,-1.34996147
AIP,-0.681123432,-0.839440342,-0.655405165,-0.44813466,-0.139898665,0.089478064,0.195050772
AJAP1,-5.484847063,-4.15743633,-5.705659515,-2.955743092,0.276760232,-0.019924231,0.944950349
AJM1,-0.736227966,-0.814166395,-0.899395583,-0.503979457,-0.025836265,-0.003945657,0.214837826
AJUBA,1.815065811,1.444684026,1.240777859,1.693166996,-0.220821841,-0.022301957,0.357494156
AK1,-2.633862354,-3.049164746,-2.459895151,-1.338007481,-0.266718042,0.104116759,0.984285866
AK2,2.243700012,2.584336012,2.510365324,2.4293312,0.26839241,-0.021400502,-0.0671285
AK3,-0.771144012,0.074722657,0.071849768,0.695640254,0.789909034,-0.000938285,0.587731118
AK4,7.544139107,9.414070227,9.323874291,10.08212016,0.985445768,-0.00457897,0.419255441
AK5,-4.208521914,-3.887741482,-3.784203708,-3.178310601,0.195392628,0.014480945,0.486127427
AK6,2.825121622,2.427375219,2.452829703,1.864055408,-0.315489536,0.006511446,-0.527270134
AK7,1.574457536,2.655721679,3.397819429,4.71184139,0.439597811,0.029974007,0.61776887
AK8,-0.223527338,0.216540706,0.920420506,1.031583354,0,0,0
AK9,-1.674485954,-1.639976633,-1.444790172,-1.261209795,0.025980636,0.038163222,0.148747985
AKAP1,1.126396263,1.228950598,0.949442068,-0.003830273,0.08189919,-0.097512813,-0.903996153
AKAP10,-0.557457391,-0.68847577,-0.530664736,-0.263186197,-0.106825357,0.055630437,0.245512209
AKAP11,-0.317364938,0.003376724,0.192893515,0.131470412,0.26448524,0.061051246,-0.053053116
AKAP12,1.010156908,4.944547138,5.097379552,5.748176883,3.852877569,0.013830106,0.428172068
AKAP13,-2.177108579,-2.078140076,-1.985035925,-1.255395164,0.083311321,0.033073686,0.686838119
AKAP17A,-1.616736872,-1.586679335,-1.715468996,-1.261185441,0.026003412,-0.045162602,0.422260828
AKAP3,1.094928745,0.322406741,1.529869677,1.232359457,-0.491761416,0.26156598,-0.201200705
AKAP5,-1.244541924,0.933896732,0.429630789,2.161236674,2.113079999,-0.0741795,1.601080588
AKAP6,-1.306455802,-1.194011615,-1.413684511,-1.239910519,0.067002605,-0.025983877,0.121138454
AKAP7,-1.740168615,-1.040813899,-0.806321344,-0.142085123,0.634424856,0.084480028,0.628383851
AKAP8,-1.09110266,-1.122039588,-1.653625547,-2.036654944,-0.02632161,-0.341408542,-0.367719155
AKAP8L,-1.42041802,-1.320510726,-1.57936571,-0.917945969,0.08269055,-0.092626045,0.620204618
AKAP9,-1.643372352,-1.751933635,-1.712254094,-1.195736756,-0.088236024,0.014331763,0.483842486
AKIP1,1.407047023,1.988711504,2.343601207,2.568259839,0.528083199,0.163664957,0.211877754
AKIRIN1,-0.974690096,-0.929379988,-1.123159233,-1.354297451,0.039394109,-0.083664787,-0.219004362
AKIRIN2,-0.852092953,-1.06867031,-1.154574207,-1.2737968,-0.174493908,-0.027408696,-0.109231555
AKNA,-0.865651853,-1.140638807,-1.087965152,-0.862684081,-0.247031361,0.025668809,0.213173788
AKR1A1,1.991477631,1.674592794,1.927303632,1.710124503,-0.289433966,0.13587012,-0.205324394
AKR1B1,1.087045491,1.025153002,1.197900245,1.040820432,-0.056273667,0.093288999,-0.146943053
AKR1C1,-1.792912305,-3.33370599,-2.310250765,-0.734719111,-0.755004305,0.035602575,1.033312418
AKR1C2,-1.541183379,-3.023598925,-2.195067161,-2.445327725,-0.437125931,0,-0.101537617
AKR1C3,-1.209247053,-1.667091018,-1.612794195,-0.413592478,-0.189650164,0.002922525,0.795153284
AKR1E2,-1.005972627,-1.423898185,-0.765235793,-0.940738648,-0.253513232,0.095643765,-0.14415821
AKR7A2,0.005822267,0.918292467,1.227883378,1.502056412,0.865516435,0.115517162,0.256767092
AKR7A3,-1.008833467,-0.726908562,-1.487124661,-1.197553325,0.139569277,-0.058282944,0.170242197
AKT1,0.092901454,0.569809873,0.58094046,0.257068198,0.449059531,0.006217484,-0.314450391
AKT1S1,0.590115918,0.704953976,0.646649448,0.104388678,0.097474328,-0.023703489,-0.5160661
AKT2,0.062958944,-0.153851931,-0.167188707,-0.233626467,-0.203387662,-0.008198569,-0.061354269
AKT3,-0.848572144,-0.506305351,-0.358626396,0.263425473,0.271614132,0.041102965,0.575388425
AKTIP,-0.460585906,-0.824273158,-0.685027972,-0.908055974,-0.307268008,0.049085663,-0.207011601
ALAD,-0.465302876,-0.517568979,-0.473922592,-0.198962916,-0.04028429,0.013536452,0.248926023
ALAS1,2.652971898,2.624947549,2.561884635,2.455581471,-0.027142825,-0.036424717,-0.097624708
ALAS2,-1.196411116,-0.025120319,-0.595738456,0.37698893,0.431471146,0,0.4534913
ALCAM,2.711247424,4.282659608,4.1182675,4.04299902,1.433156848,-0.027859382,-0.067652944
ALDH16A1,0.854742233,1.330695454,1.174566486,0.411664723,0.397740148,-0.047883623,-0.709919728
ALDH18A1,2.671109517,2.976212004,2.976239492,2.745522132,0.262848461,-2.17E-05,-0.213755356
ALDH1A1,-0.200661553,-2.190956297,-2.066638838,-3.575585647,-0.787355684,0,-0.32946451
ALDH1B1,6.169784287,6.850043628,7.118882217,5.807835274,0.575145605,0.080809416,-1.238706471
ALDH1L2,4.610574266,5.542149304,5.680726634,6.343183948,0.582764314,0.013916653,0.478214938
ALDH2,0.634282249,-0.264828974,-0.527384336,0.790029173,-0.60291197,-0.022653802,1.068867137
ALDH3A2,-0.042418027,-0.208251384,-0.052129528,-0.19211339,-0.135215202,0.053690744,-0.127352377
ALDH3B1,-0.631117685,-0.750000634,-0.586809486,-0.267461078,-0.026297294,0,0.118602482
ALDH4A1,1.650465145,2.595312638,2.911577748,2.948588593,0.766007064,0.050756961,0.031467839
ALDH5A1,1.844497259,1.937584377,2.033128178,2.090374323,0.081339475,0.046757114,0.053853655
ALDH6A1,-0.045527137,0.583809268,1.258391462,2.318105199,0.553158015,0.40625264,1.011403749
ALDH7A1,-0.812369959,1.508473378,1.693816698,2.366947869,2.275613087,0.026329373,0.561870206
ALDH8A1,-2.091599636,-2.101031152,-3.037924472,-2.893250733,0.005215713,-0.053155542,0.073912563
ALDH9A1,0.83127318,0.989569854,0.889561463,0.616781016,0.139433826,-0.04702389,-0.258963621
ALDOA,2.13463818,2.448206338,2.428152502,2.384681114,0.255722468,-0.006644652,-0.035369795
ALDOC,-0.077069349,0.784240196,0.942909467,2.659035434,0.508509757,0.011475531,1.372326834
ALG1,2.442691124,1.975030381,1.825773489,0.056165679,-0.412349202,-0.05624599,-1.735226204
ALG10,-0.052346245,0.562436111,0.591113391,0.880002411,0.535761297,0.008754364,0.267016934
ALG10B,-0.128342726,0.097524363,0.411043504,0.605462301,0.173774483,0.08654728,0.174633965
ALG11,-0.256292922,-0.629795537,-0.47498995,-1.183651898,-0.297915459,0.043442072,-0.656460651
ALG12,-0.274143445,-0.389845583,-0.157188804,-0.419911843,-0.096371978,0.094748792,-0.247620429
ALG13,-0.719000003,-1.211166819,-1.205328128,-1.301707503,-0.423735118,0.001988719,-0.08880938
ALG14,1.789908683,2.130853173,2.059938398,1.165129659,0.225913555,-0.01247861,-0.765870576
ALG1L2,-2.534514503,-1.05197092,-0.555506918,-0.426428715,0,0,0
ALG1L9P,-0.878586944,-0.77562242,-0.934093245,-1.110610935,0.046109993,-0.008207737,-0.119716757
ALG2,0.717421514,1.224964855,0.817321699,0.42903135,0.447680052,-0.174929477,-0.363014694
ALG3,2.26277571,1.849789367,1.806880645,0.84738176,-0.36237185,-0.016494015,-0.9163692
ALG5,1.451853669,1.144984909,0.901387114,0.297659055,-0.268273419,-0.103801484,-0.574714921
ALG6,0.723731986,0.540517788,0.534444951,-0.260624251,-0.152565583,-0.002165849,-0.755279796
ALG8,1.469565891,1.445634164,1.548676341,1.109786613,-0.021133766,0.038152579,-0.410296069
ALG9,0.179958455,0.433518234,0.376310212,0.607575756,0.223125014,-0.026038935,0.220795223
ALKBH1,0.768801536,0.99859445,0.881861353,1.016677729,0.203586495,-0.054966252,0.12685589
ALKBH2,2.326054216,1.827009563,1.908283627,1.315954147,-0.440611152,0.02954313,-0.555559002
ALKBH3,1.319209054,1.218611438,0.989947822,1.13715131,-0.083475963,-0.081574524,0.135756272
ALKBH3.AS1,0.702266309,0.406675839,0.157174949,0.064355873,-0.112696749,0,-0.043299561
ALKBH4,0.173504088,0.200735956,-0.193427908,-0.552400608,0.019890062,-0.131680009,-0.330603575
ALKBH5,-1.077802675,-0.845323217,-0.782533007,-0.473780272,0.190217616,0.020510413,0.281928604
ALKBH6,0.142008711,0.044919284,0.153078328,0.351758486,-0.083815423,0.043761405,0.186117765
ALKBH7,-2.131875539,-2.104549668,-2.124210917,-1.366203849,0.024375932,-0.006932075,0.715668368
ALKBH8,0.841829081,0.518180385,0.570229118,0.189553914,-0.257436598,0.014466297,-0.343860433
ALMS1,-0.848575788,-0.472066894,-0.355099913,-0.707709663,0.338196945,0.053490013,-0.339260084
ALMS1P1,-1.751909774,-2.885042242,-4.929698917,-4.346845093,-0.232927616,0,0.078686966
ALOX12,-1.884239834,-1.815210294,-1.800449572,-1.435271297,0.044690259,0.001955834,0.276282747
ALOX12.AS1,-0.842176366,-1.46463182,-1.517580692,-1.062017125,-0.329611408,-0.003680936,0.293466562
ALOX12B,1.768943219,1.398046915,1.646197274,1.96217801,-0.234016626,0.032290465,0.258412835
ALOX12P2,-0.010781272,0.56534187,0.043416997,0.163732191,0.336569247,-0.052203503,0.088759102
ALOX5,-2.07716033,-2.901484977,-1.082796697,1.129493747,-0.245934895,0.074026507,1.814232231
ALOX5AP,-0.785273008,-0.34131113,-0.078695218,1.535977796,0.246202187,0.02455016,1.39236752
ALOXE3,-3.573133545,-3.42782058,-5.231437834,-3.210054999,0.043301992,0,0.574801929
ALPK1,-0.022981717,0.453499396,0.537828783,1.90119705,0.323608114,0.012868556,1.228568956
ALPK2,4.300868818,2.947453408,1.674013261,3.82592969,-0.763185819,-0.087046826,1.562627249
ALPK3,-0.82054285,-1.132094305,-1.29835534,-0.246940536,-0.108193956,0,0.593958837
ALS2,0.204421856,0.345008822,0.29650927,-0.037517048,0.115256827,-0.017610564,-0.312719351
ALS2CL,-3.7361209,-4.007053309,-3.840679494,-2.854359913,-0.187336113,0.033448864,0.879313323
ALX3,0.372632274,-0.803571668,-1.070864305,-1.454553844,-1.034994653,-0.033016751,-0.30249701
ALYREF,1.191693717,1.477078828,1.35895045,0.5328109,0.246813568,-0.048892754,-0.791580425
AMACR,1.93176161,2.365277093,2.398480441,1.782604523,0.242702436,0.003649315,-0.452105687
AMBRA1,-0.008673834,-0.073206456,-0.342472739,-0.049757428,-0.052421787,-0.095967945,0.26995736
AMD1,-0.310768199,-0.021428366,-0.284060099,-1.605603456,0.258569914,-0.12756767,-1.294593491
AMDHD1,0.942787372,0.881955288,1.350616466,0.56788445,-0.037640469,0.061418926,-0.623332997
AMDHD2,-0.698922592,0.41666994,0.175903519,-0.148823964,1.053010555,-0.061314372,-0.289690343
AMER1,0.564643049,0.230912573,0.552232212,-0.493948921,-0.256966992,0.083220078,-0.97186724
AMFR,-1.154498197,-0.85762048,-1.054094623,-0.776368619,0.239636655,-0.059977261,0.248406315
AMH,0.955944255,1.476497206,0.794016163,-0.27144923,0.220875353,-0.039158766,-0.677947666
AMIGO1,-2.908385508,-3.759586868,-3.540346725,-4.210136175,-0.709368283,0.043462974,-0.567979903
AMIGO2,0.140448487,0.470728946,0.372950419,0.148258248,0.252109698,-0.024531548,-0.195412755
AMIGO3,-1.103802942,-1.026191558,-1.273345029,-1.8680647,0.051593236,-0.040351847,-0.503215247
AMMECR1,-0.180762399,0.163282032,0.120847847,-0.432954307,0.26094261,-0.00983827,-0.499600745
AMMECR1L,0.097161287,0.298654472,0.138207712,-0.29757025,0.161503404,-0.051749497,-0.406188579
AMN,-1.37574706,-2.766366882,-2.845459057,-2.906949638,-0.967099954,-0.004302599,-0.038404853
AMN1,-0.592999381,-1.513218747,-1.213491408,-0.935430306,-0.789516967,0.054518834,0.227462762
AMOT,-1.151442659,-0.601012498,0.098747084,0.478053809,0.314707325,0.077638817,0.289792011
AMOTL1,0.470636448,2.010593602,2.627942698,3.662917146,1.297473269,0.059889819,0.750687757
AMPD2,1.309438069,0.956527115,0.790165989,0.31566942,-0.287655032,-0.0502502,-0.435260275
AMPD3,0.091528276,-0.146199129,0.004898898,0.680486527,-0.196179915,0.050926049,0.639336043
AMPH,-2.63289178,-1.756123145,-1.257444228,-0.847446616,0.314874957,0,0.19939595
AMT,-3.052401423,-3.149104593,-3.121799431,-1.379849685,-0.041932735,0.002592234,1.485242103
AMY2B,-1.920791838,-3.167779284,-3.300244947,-2.600383512,-1.075818906,-0.01677251,0.553737231
AMZ2,0.020349979,0.316465375,0.588304712,1.194095441,0.270109314,0.152221578,0.590557432
