names,B_A,C_A,D_A,E_A,C_B,D_C,E_D
SERPINE1,0.930825562,0.142719177,0.125237566,1.09E-05,0.225068261,0.986468716,0.001583803
SERPINE2,2.87E-38,6.34E-25,1.83E-27,2.73E-72,0.022879867,0.902092553,3.13E-12
SERPINF1,0.000825167,5.80E-05,8.51E-05,0.001116837,0.638272151,0.982040866,0.61574003
SERPINF2,0.023428065,0.001594633,0.003846027,0.000360797,0.429974995,0,0.437695024
SERPING1,0.336801304,0.133486589,0.459148133,0.96229824,0.698925396,0,0.567832096
SERPINH1,9.65E-16,1.99E-16,6.43E-30,3.78E-28,0.906051407,0.072199578,0.802164394
SERPINI1,0.84141171,0.291507502,0.637516093,0.049398163,0.276316231,0.51218936,0.183028143
SERTAD1,0.196923409,0.848594946,0.096183702,0.004148088,0.206860408,0.581652472,0.326585711
SERTAD2,7.13E-30,4.02E-35,4.50E-29,1.31E-11,0.467976483,0.726852606,5.98E-05
SERTAD3,0.001093433,0.045574961,0.391083151,0.004646053,0.317878543,0.716629782,0.078690736
SESN1,2.79E-10,1.50E-20,9.06E-10,0.039048227,0.011560157,0.086667126,0.000228954
SESN2,4.22E-18,1.68E-05,1.65E-07,9.08E-12,9.47E-05,0.794748351,0.187398436
SESN3,8.60E-06,1.70E-14,4.74E-07,0.000110112,0.006088866,0.214129573,0.3616766
SESTD1,0.001748485,0.324382895,0.194844884,0.082409922,0.07239227,0.94709745,0.003748208
SET,1.92E-24,1.21E-20,1.91E-19,0.003083598,0.523322874,0.951256204,1.87E-08
SETBP1,0.063427928,1.37E-05,5.05E-05,1.40E-07,0.024467034,0.94709745,0.274800667
SETD1A,6.16E-07,8.95E-10,7.83E-23,1.71E-44,0.405235566,0.027819844,0.000146038
SETD1B,2.23E-50,7.79E-57,2.00E-79,6.98E-118,0.494164351,0.122911497,9.83E-05
SETD2,4.26E-14,1.22E-17,1.94E-23,5.46E-10,0.476667794,0.632615027,0.000737237
SETD3,1.75E-13,2.94E-19,1.92E-19,5.64E-15,0.213729801,0.993622618,0.342447805
SETD4,0.14350094,0.180346095,0.698465557,0.016716331,0.930543877,0.778936397,0.008066154
SETD5,5.78E-09,0.018918416,8.32E-05,0.735613757,0.002459096,0.562614386,4.72E-05
SETD6,3.24E-19,0.031726854,0.217236216,3.96E-11,8.51E-11,0.792174359,7.98E-15
SETD7,1.09E-08,0.019475085,0.017669597,0.919797772,0.003280642,0.995568933,0.022749334
SETD9,0.153202769,0.107369209,0.006777709,0.542698188,0.914976095,0.739503131,0.061367788
SETDB1,0.544625785,0.001079035,0.001697882,0.851956628,0.022289262,0.97727116,0.006751352
SETDB2,0.002186896,2.47E-06,2.77E-06,0.100821935,0.199304307,0.996445497,0.00644506
SETMAR,0.183251184,9.09E-06,0.000247772,1.47E-05,0.006433869,0.831244098,1.97E-15
SETSIP,0.234559836,0.608099098,0.551527856,0.260020681,0.593142737,0,0.112625377
SETX,0.415576436,7.19E-05,3.23E-05,8.67E-07,0.00625567,0.972422856,0.562169699
SEZ6L2,0.749670431,0.002139267,0.000985363,6.36E-07,0.005212425,0,0.007117096
SF1,1.72E-28,4.46E-45,3.63E-59,4.29E-90,0.011123379,0.371732943,0.000384786
SF3A1,0.046396653,0.119823148,0.000611293,0.002359777,0.764487099,0.453318931,0.794190664
SF3A2,0.865315224,0.315475065,0.235873232,0.614344714,0.330731033,0.289180371,0.121376259
SF3A3,1.96E-38,2.18E-43,1.02E-32,3.26E-15,0.552362728,0.447838702,0.000260155
SF3B1,1.84E-68,8.18E-110,2.84E-126,5.69E-109,2.01E-05,0.546202893,0.15773178
SF3B2,1.56E-20,9.98E-12,9.59E-11,1.39E-08,0.039479795,0.946169969,0.55878428
SF3B3,1.36E-54,5.00E-38,1.13E-38,2.26E-16,0.024935737,0.980169675,1.18E-05
SF3B4,4.25E-27,3.07E-19,1.25E-11,0.343748718,0.146724853,0.345794137,4.65E-14
SF3B5,0.017492161,2.29E-05,3.49E-05,0.423027045,0.140431613,0.982040866,1.86E-06
SF3B6,1.64E-06,0.000177002,0.020772835,0.117830179,0.439148607,0.616620351,0.573039709
SFI1,2.56E-42,8.25E-14,3.41E-13,0.248909074,1.30E-08,0.972422856,1.03E-08
SFMBT1,6.67E-21,9.61E-22,1.57E-25,2.07E-23,0.901545605,0.815771152,0.740086656
SFMBT2,1.07E-44,1.53E-35,4.36E-35,5.75E-22,0.216571953,0.984427087,0.017206374
SFN,8.63E-05,0.129697936,0.110019855,0.800898422,0.029450825,0.984646575,0.089128199
SFPQ,0.000218334,0.002356984,7.31E-11,3.56E-41,0.645183692,0.048387066,8.31E-11
SFR1,5.25E-17,4.73E-16,2.99E-18,8.35E-19,0.865261565,0.883576425,0.918386905
SFRP5,8.38E-10,6.60E-08,1.24E-07,3.24E-08,0.433965091,0.975650429,0.839608101
SFSWAP,0.001095877,1.93E-09,9.08E-17,7.54E-26,0.021995025,0.308989071,0.05888376
SFT2D1,1.12E-19,2.33E-16,2.91E-19,1.48E-13,0.522728554,0.834126643,0.188510774
SFT2D2,6.65E-15,3.45E-07,1.06E-06,4.22E-06,0.020986121,0.967614634,0.847442214
SFT2D3,1.03E-06,3.94E-17,7.18E-21,1.92E-36,0.002162149,0.79044349,0.003052689
SFXN1,6.98E-110,5.86E-82,2.68E-89,1.77E-60,0.007726414,0.815771152,0.001150246
SFXN2,6.85E-22,6.86E-20,3.27E-18,0.051044089,0.738640525,0.92814112,1.00E-10
SFXN3,4.00E-06,0.001027097,0.020597282,0.870397225,0.309924763,0.787513063,0.054511197
SFXN4,3.72E-40,4.82E-48,2.69E-43,8.73E-22,0.314485176,0.830784242,8.28E-05
SFXN5,0.38134197,0.201121819,0.718762059,0.000230822,0.792812683,0.4850369,0.000106428
SGCB,5.90E-05,2.50E-06,1.65E-09,1.12E-05,0.62808198,0.657066053,0.165109778
SGF29,0.000374298,4.38E-09,1.24E-14,1.61E-09,0.058620298,0.463317996,0.163986576
SGK1,5.45E-07,2.02E-12,4.77E-05,0.000198508,0.106212233,0.126223408,0.817835683
SGK2,0.021235217,0.193942807,0.015295638,0.781451415,0.415367056,0,0.050567247
SGMS1,1.23E-08,3.38E-17,9.34E-14,9.64E-10,0.020724245,0.785455647,0.281827528
SGMS2,0.002088669,3.54E-08,8.55E-09,3.68E-06,3.34E-06,0.876444991,0.012979384
SGO1,2.69E-05,1.03E-22,1.86E-23,3.79E-34,7.40E-08,0.973254168,0.040863427
SGO2,7.50E-33,5.79E-74,2.08E-71,5.18E-74,2.20E-11,0.936935556,0.774901237
SGPL1,0.002576795,0.479313738,0.64225602,0.091024059,0.049840829,0.957863834,0.044418479
SGPP1,4.43E-13,2.17E-09,7.59E-07,0.000736967,0.343854667,0.770871372,0.197943279
SGPP2,0.001697635,0.438460416,0.458670051,0.938137865,0.04358544,0.995512719,0.485205144
SGSH,1.78E-29,1.14E-33,2.48E-43,1.06E-33,0.559605837,0.505405118,0.150378252
SGSM1,1.07E-13,4.60E-13,1.89E-10,1.75E-10,0.69922678,0.570313323,0.993077343
SGSM2,5.81E-21,2.22E-23,1.38E-23,4.34E-15,0.707323728,0.99434401,0.067319615
SGSM3,2.45E-24,3.08E-14,2.00E-10,0.072757378,0.030695187,0.702852843,2.73E-05
SGTA,6.83E-23,6.82E-33,3.37E-28,4.53E-05,0.090272418,0.794327936,6.54E-11
SGTB,3.11E-213,2.08E-199,1.38E-222,1.33E-139,0.439423296,0.475441518,5.15E-11
SH2B1,3.78E-11,4.50E-14,1.17E-18,6.20E-20,0.504523109,0.691347439,0.819029538
SH2B2,0.52046717,0.101027646,0.026660191,3.05E-08,0.440697145,0.889077394,0.00148694
SH2B3,0.00046805,7.91E-06,0.007164084,0.33892507,0.49169859,0.488686656,0.000483828
SH2D1A,0.000114011,1.11E-12,7.92E-18,1.20E-17,0.005244237,0.605545663,0.986622296
SH2D1B,0.212628968,0.007071581,0.002638623,0.020725896,0.223154932,0,0.50304055
SH2D2A,2.84E-110,8.25E-144,6.26E-150,2.16E-187,0.003426317,0.895687684,0.003146175
SH2D3A,3.96E-05,7.41E-10,4.35E-12,7.89E-17,0.099633828,0.8379762,0.249933935
SH2D3C,3.44E-06,0.930131161,0.272682314,2.67E-12,2.57E-05,0.678002485,2.59E-08
SH2D4A,1.32E-12,3.78E-24,6.33E-35,1.97E-17,5.40E-05,0.048387066,3.09E-08
SH2D4B,0.374631569,0.007071068,0.040263416,0.265545176,0.100993906,0,0.414786164
SH2D5,5.31E-08,2.18E-07,1.39E-07,0.000924726,0.812493929,0.980055209,0.022601022
SH2D6,0.176948955,0.335405182,0.075260587,0.027270573,0.762616909,0,0.708060614
SH3BGR,0.096038774,0.500882699,0.336152886,0.740103093,0.03038904,0.467436422,0.231614007
SH3BGRL,4.17E-26,2.61E-26,1.10E-24,0.000153111,0.977725333,0.940186331,1.38E-09
SH3BGRL2,0.001649617,0.00044993,0.006882392,0.086194923,0.82102655,0.825339401,0.43900187
SH3BGRL3,1.89E-12,3.06E-05,2.79E-12,0.009063335,0.015023929,0.168432104,6.70E-05
SH3BP1,0.000606957,0.790809254,0.884597584,0.984918959,0.000696746,0.97727116,0.924062343
SH3BP2,4.89E-07,5.55E-06,4.86E-05,0.558824109,0.742804989,0.919058641,0.001486228
SH3BP4,0.216559763,0.888754985,0.050647452,0.012114169,0.3561414,0.411636797,0.653843739
SH3BP5,4.58E-08,0.022636256,2.79E-06,2.34E-08,0.005606501,0.272037341,0.483027145
SH3BP5.AS1,2.81E-11,4.55E-22,1.70E-27,1.60E-34,0.008039913,0.674594331,0.200972572
SH3BP5L,1.10E-35,4.40E-19,2.47E-18,7.52E-10,0.001386417,0.970471621,0.019985507
SH3D19,2.74E-34,1.15E-41,3.38E-47,8.37E-48,0.128649749,0.038277867,0.093661419
SH3D21,1.11E-05,0.880012202,0.796729982,3.01E-07,2.11E-05,0.920520611,3.63E-06
SH3GL1,0.437930053,0.047852665,0.285329565,0.007654389,0.359636736,0.79468511,0.176904259
SH3GLB1,2.65E-05,1.03E-09,1.81E-08,9.25E-05,0.131193766,0.920105047,0.155464676
SH3GLB2,5.40E-22,1.13E-06,2.28E-09,4.47E-07,1.81E-05,0.750924084,0.482461604
SH3KBP1,2.67E-15,4.32E-07,0.01319506,0.036185631,0.015908623,0.22519026,9.42E-06
SH3PXD2A,2.84E-14,3.70E-05,2.94E-05,0.215237672,0.002471253,0.992910235,0.00875891
SH3PXD2B,0.398680963,0.061082421,0.175443256,0.020307886,0.428784047,0.904950516,0.426849861
SH3RF1,0.000115812,9.74E-06,1.00E-05,0.001075697,0.429183268,0.998276903,0.067321449
SH3RF3,4.14E-29,8.78E-19,2.62E-18,3.60E-15,0.038267024,0.977604837,0.50304055
SH3TC1,2.23E-05,0.003184484,0.002904157,0.374967601,0.324251593,0.996445497,0.07034086
SH3YL1,3.95E-53,9.41E-93,5.26E-87,3.01E-68,1.76E-06,0.86036559,0.036048909
SHANK1,1.72E-07,5.16E-11,6.17E-12,7.27E-11,0.141757524,0.831044725,0.445733444
SHANK3,0.925881809,0.535523741,0.752918404,0.001738689,0.691206516,0,0.00734343
SHARPIN,3.04E-05,4.60E-07,0.000705542,1.60E-09,0.534056593,0.532123898,0.01931328
SHB,0.053983692,0.617026819,0.737097808,0.464244356,0.235093583,0.972422856,0.755772809
SHC1,0.000549905,1.03E-07,1.03E-11,5.77E-10,0.139111912,0.606574174,0.662150916
SHC2,0.090756322,0.000551359,0.001339736,0.011834572,0.117116243,0.953113571,0.523084835
SHC3,0.004542102,0.000362596,0.000342706,0.000743892,0.486898011,0,0.810837065
SHC4,0.028114068,1.65E-05,8.07E-07,1.07E-06,0.011357154,0.775765547,0.964715846
SHCBP1,4.69E-44,7.46E-126,8.09E-123,2.46E-116,1.17E-46,0.928137044,0.471543975
SHF,3.67E-97,3.82E-27,1.19E-19,2.48E-40,3.26E-27,0.459686493,2.60E-05
SHFL,5.50E-08,9.22E-15,3.92E-13,6.54E-10,0.058892738,0.91648744,0.403593695
SHISA2,2.81E-06,7.48E-06,0.001113811,0.027842427,0.857008668,0.613497509,0.380333293
SHISA3,0.917989997,0.013314248,0.001792304,8.55E-06,0.043150672,0,0.099820349
SHISA4,0.870107211,0.71724575,0.698510036,0.419722575,0,0,0
SHISA5,2.25E-11,7.37E-14,2.56E-07,0.011921706,0.581692249,0.305504279,0.021306657
SHISA8,0.190608923,0.954409309,0.702733057,0.093204979,0.290700345,0,0.049958904
SHISAL2A,4.99E-05,1.67E-05,0.000376681,0.057508592,0.879565201,0.840485671,0.166945323
SHKBP1,0.120978766,0.123521835,0.011760641,6.55E-06,0.98887035,0.78564972,0.088626692
SHLD1,0.240571219,0.00483043,0.003278954,0.242321902,0.184995104,0.978916111,0.125921738
SHLD2,2.89E-09,8.22E-17,7.22E-12,0.559002189,0.047465811,0.604926134,2.46E-09
SHMT1,2.19E-48,8.38E-106,3.29E-102,9.18E-99,1.07E-13,0.931998712,0.784141982
SHMT2,9.01E-158,5.21E-157,2.85E-154,1.11E-143,0.961797279,0.963242306,0.47367665
SHOC1,0.077924669,0.739347869,0.883739964,0.142302583,0.064916228,0,0.233477152
SHOC2,0.620763986,0.250421314,0.148434521,0.976776434,0.152547041,0.949973253,0.21709763
SHPK,9.03E-08,4.46E-22,8.20E-24,1.75E-15,6.87E-05,0.933451977,0.062285394
SHPRH,0.006904188,0.023595824,0.149776462,0.014546261,0.766437686,0.821592577,0.422982245
SHQ1,4.97E-89,1.18E-84,9.69E-78,1.03E-30,0.708853272,0.797954633,2.08E-13
SHROOM1,0.020503314,2.96E-05,2.13E-05,9.25E-12,0.013459877,0.977604837,5.84E-06
SHROOM3,0.929099045,0.100012161,0.034745277,0.001900977,0.205938211,0,0.346024486
SHTN1,0.657278662,0.528323611,0.822806545,0.359679946,0.358760209,0,0.567832096
SIAE,2.15E-27,2.42E-07,0.081773693,0.042726394,7.38E-08,0.046128223,0.000249741
SIAH1,5.48E-10,1.11E-17,2.27E-21,5.04E-10,0.047014103,0.792174359,0.002799117
SIAH2,0.104907627,0.00059235,0.00183537,1.96E-06,0.150019085,0.947737482,0.17080599
SIAH3,2.75E-05,0.92893618,0.026418856,0.711783927,0.00014246,0.324712181,0.098470639
SIDT1,3.52E-24,1.07E-25,3.35E-14,2.91E-09,0.826995577,0.137371965,0.174898758
SIDT2,2.26E-57,7.46E-57,5.60E-52,2.66E-13,0.9842648,0.835511665,3.34E-14
SIGIRR,2.86E-58,6.04E-44,4.56E-47,5.29E-26,0.064916228,0.910379298,0.000418388
SIGLEC10,0.006078573,0.113064817,0.01157347,2.46E-05,6.70E-05,0.78718663,0.135074643
SIGLEC12,0.489070878,0.045145672,0.032853887,0.000220625,0.283829841,0,0.134259258
SIGLEC16,0.010541377,0.523582669,0.43522393,0.334824408,0.086364512,0,0.096946519
SIGLEC17P,9.66E-06,5.15E-07,1.19E-06,0.007555909,0.35515716,0,0.018820053
SIGLEC9,0.685452601,0.447098046,0.289199334,0.178269661,0.805889201,0.393631303,0.828672057
SIGMAR1,2.14E-59,1.02E-70,6.56E-71,7.70E-25,0.234022491,0.996472597,5.90E-13
SIK1,5.74E-15,1.63E-22,8.20E-24,2.53E-16,0.119956673,0.951115561,0.121058286
SIK1B,3.89E-16,1.35E-23,1.95E-25,9.27E-18,0.139392237,0.933665991,0.127792124
SIK2,0.012354002,0.464303894,0.075759099,0.006396777,0.143327944,0.757800327,1.15E-05
SIK3,1.99E-13,5.92E-10,7.19E-14,5.44E-22,0.390299997,0.682115392,0.064355208
SIKE1,0.476554917,0.22516618,0.231713335,0.002718907,0.736058873,0.997296932,0.123511289
SIL1,0.005943664,0.182409375,0.273490237,0.04531377,0.261230909,0.960314794,0.002854338
SIM2,0.102135591,0.009120173,0.001569333,0.008037882,0.429737485,0,0.576533226
SIMC1,2.86E-05,4.09E-15,1.50E-14,1.01E-25,0.001010511,0.974398971,0.010719653
SIN3A,2.14E-05,0.000310261,2.87E-14,1.16E-17,0.65366988,0.013540804,0.457870146
SIN3B,1.41E-06,2.12E-20,1.46E-17,1.32E-23,7.67E-05,0.850969885,0.223040336
SINHCAF,0.209313537,0.268992594,0.380050381,0.085341916,0.033112906,0.964233331,0.014168452
SIPA1,3.97E-19,0.002958407,0.052356966,0.830713404,4.16E-08,0.771278471,0.048097962
SIPA1L1,0.489602569,0.145635367,0.201599876,0.024285799,0.055669004,0.972512011,0.000704264
SIPA1L2,1.42E-05,0.355643412,0.155790864,0.817070819,0.002177557,0.910275344,0.310109285
SIPA1L3,0.000197672,6.09E-23,9.47E-18,1.49E-13,1.36E-08,0.676942257,0.341569964
SIRPA,0.726512014,0.696362027,0.529301649,0.143319233,0.982658384,0,0.050092319
SIRPB1,0.049624898,2.58E-06,8.18E-05,2.14E-07,0.019789213,0.832396001,0.299288645
SIRPG,0.344867569,0.000271558,0.16890414,0.23217146,0.022075011,0.31529467,0.015023329
SIRPG.AS1,1.91E-07,2.04E-06,1.21E-05,0.745490128,0.752444984,0.935293882,0.000150436
SIRT1,1.89E-24,0.000205508,1.96E-10,0.000485702,1.84E-09,0.208848061,0.011842032
SIRT2,5.05E-10,0.000182931,0.000368574,0.588703287,0.038417192,0.972422856,0.005976216
SIRT3,0.632797128,0.478419879,0.249450851,0.000213074,0.883718831,0.92243682,2.47E-06
SIRT4,0.557126367,0.130185329,0.085622997,0.001595066,0.472852818,0.968786871,0.208654706
SIRT5,0.361377552,0.178054196,0.170183019,0.00796066,0.03699286,0.123689211,0.28108408
SIRT6,1.67E-17,7.15E-07,1.18E-07,6.12E-06,0.001570028,0.943770904,0.55790385
SIRT7,0.932799352,0.056064144,0.001322402,7.04E-09,0.123424634,0.669754355,0.023130034
SIT1,0.466780124,0.000357317,8.27E-07,9.43E-20,5.48E-05,0.654972387,0.00013273
SIVA1,0.000728515,5.45E-06,1.49E-05,0.002076294,7.43E-15,0.968357437,3.51E-13
SIX5,0.012161188,0.026429648,0.000309973,2.67E-08,0.840538515,0.604966982,0.066802712
SKA1,7.76E-14,6.17E-62,2.79E-60,2.94E-63,6.14E-41,0.939889685,0.610605378
SKA2,1.09E-52,1.26E-106,4.42E-99,8.40E-86,1.52E-12,0.797954633,0.162074025
SKA3,5.77E-20,1.24E-57,3.03E-58,3.89E-49,4.00E-34,0.974398971,0.028590719
SKAP1,7.03E-31,1.64E-22,1.29E-18,0.000645892,0.154548523,0.791526469,5.91E-07
SKAP2,3.45E-05,7.62E-14,2.04E-18,7.77E-28,0.00306994,0.668279113,0.049103324
SKI,6.51E-22,1.21E-18,5.49E-37,8.79E-43,0.566892824,0.019465013,0.430363406
SKIDA1,0.7457009,0.240806928,0.65329105,0.940934958,0,0,0
SKIL,0.902030094,0.435189588,0.000228005,0.00136363,0.466906111,0.001600765,0.737194839
SKIV2L,4.67E-06,0.001509555,0.000116451,0.16180957,0.277909313,0.86605289,0.03188336
SKOR1,3.04E-14,5.53E-20,1.92E-20,3.81E-19,0.029695487,0.952894856,0.41405643
SKP1,6.09E-06,0.771763851,0.524295527,0.002020559,0.000115783,0.772616575,0.028829436
SKP2,7.18E-13,3.15E-54,2.96E-55,2.52E-36,2.80E-16,0.974871216,0.004631631
SLA,0.000964989,8.67E-08,9.27E-06,0.027093018,0.101356071,0.798616951,0.05695732
SLA2,3.90E-08,1.30E-13,8.56E-14,1.63E-11,0.129364986,0.992197843,0.598485284
SLAIN1,0.046976765,0.30663539,0.118280723,0.004412701,0.464393568,0.172873043,0.288936076
SLAIN2,0.00362634,0.00296304,0.000544195,0.089987055,0.976993286,0.918281678,0.138666392
SLAMF1,0.00144272,4.50E-10,1.71E-10,7.55E-15,0.009393053,0.975929573,0.253554771
SLAMF6,3.87E-06,6.58E-09,4.43E-20,2.02E-27,0.383442854,0.057304037,0.158667227
SLAMF7,7.76E-86,9.40E-76,1.42E-74,2.27E-77,0.316426241,0.974731806,0.779702098
SLAMF8,0.049152634,0.947482753,0.344578777,0.016549535,0.09526469,0.789150753,0.001519482
SLBP,9.97E-27,6.92E-69,5.64E-55,2.81E-25,1.66E-10,0.432482336,1.31E-06
SLC10A3,1.39E-06,3.09E-05,0.001202115,0.220225306,0.642478719,0.79468511,1.47E-05
SLC10A7,0.588657772,0.077345727,0.298933596,0.958105178,0.036434981,0.841319826,0.398690424
SLC11A1,2.61E-10,3.31E-10,1.16E-09,2.38E-07,0.916567739,0.781022806,0.276049667
SLC11A2,0.561539731,3.72E-06,0.000153916,8.14E-14,0.000264238,0.81792536,0.000788679
SLC12A2,2.26E-06,2.60E-11,6.66E-05,0.000103662,0.1164831,0.18913793,0.947724893
SLC12A4,1.81E-05,0.130710836,0.000435238,1.95E-15,2.14E-08,0.391732679,4.16E-05
SLC12A6,8.85E-37,4.11E-65,9.68E-45,1.07E-06,9.05E-05,0.112835584,3.81E-18
SLC12A7,5.42E-09,3.71E-08,1.92E-08,0.001159709,0.831568461,0.980169675,0.041462055
SLC12A8,0.605151283,0.009176363,0.019287413,4.27E-05,0.00308912,0.950309156,0.089802775
SLC12A9,1.38E-10,4.51E-21,9.09E-24,1.58E-53,0.010723602,0.882378032,4.90E-07
SLC13A4,0.046643231,0.123036382,0.257945554,0.134834063,0.751880231,0,0.788075518
SLC13A5,0.000283706,0.000777592,0.001183405,0.438545755,0.697774469,0,0.020446596
SLC14A1,1.27E-12,2.78E-08,2.20E-08,0.073699255,0.000110661,0.995512719,0.000421126
SLC14A2,0.799871044,0.074334684,0.002076405,0.012995619,0.065045653,0,0.552010894
SLC15A2,5.31E-08,3.05E-05,0.032373128,0.941755758,0.27414962,0.367559928,0.040609003
SLC15A3,5.11E-11,1.82E-05,2.01E-08,0.036213607,0.054687919,0.657066053,0.001304022
SLC15A4,4.21E-05,1.68E-05,3.90E-05,0.000146683,0.904703847,0.972422856,0.831662522
SLC16A1,1.77E-53,2.28E-87,2.12E-71,2.47E-40,5.90E-05,0.411959911,2.09E-05
SLC16A1.AS1,0.020395416,0.952348714,0.963476433,0.003648376,0.032078379,0.977722863,0.004894492
SLC16A10,9.48E-19,0.00798203,0.20549143,0.918865256,7.17E-09,0.63170305,0.317289714
SLC16A11,0.913962779,0.694201325,0.231479667,0.683646722,0.69844096,0.505405118,0.141590363
SLC16A13,1.70E-08,2.07E-09,1.74E-12,5.18E-11,0.810947282,0.734028426,0.710305584
SLC16A14,0.13571655,0.642842975,0.000124374,0.000439214,0.39165822,0.026975114,0.796876284
SLC16A2,0.006288437,0.220806715,0.367508321,0.050347775,0.000242297,0.942646151,0.367803277
SLC16A3,0.042512543,0.001831945,4.47E-05,6.49E-16,0.426084319,0.789730369,0.000242758
SLC16A4,0.559252948,0.512891143,0.137396338,0.000365827,0.967308418,0.798696482,0.046707969
SLC16A5,3.91E-20,7.10E-15,2.16E-12,1.00E-07,0.254846401,0.83027214,0.149643309
SLC16A6,0.272843726,0.629181088,0.1545286,4.73E-05,0.16688784,0.786966255,0.017925881
SLC16A7,2.20E-07,0.002456555,0.008824024,0.000322083,0.078359259,0.933451977,0.441080203
SLC16A8,0.360498889,0.135131677,0.200154842,0.301967203,0.674410867,0,0.850947638
SLC16A9,7.50E-09,1.39E-12,3.27E-15,2.43E-10,0.007514081,0.403349882,0.000511947
SLC17A5,0.739996574,0.318127,0.147538228,0.948433745,0.252623994,0.20351297,0.173275092
SLC17A9,0.343156872,5.29E-07,3.33E-06,7.84E-08,0.000287598,0.939652788,0.582937791
SLC18A2,1.16E-13,2.70E-13,1.23E-17,2.41E-22,0.949858037,0.683785004,0.334974791
SLC18B1,1.24E-07,0.00514523,0.000893562,1.41E-08,0.036300384,0.909429794,0.039790845
SLC19A1,3.31E-37,2.44E-63,2.66E-51,1.39E-23,0.00021507,0.483899951,1.56E-06
SLC19A2,5.25E-14,2.56E-19,3.43E-18,4.17E-08,0.241866049,0.949973253,0.002937196
SLC1A1,0.000330977,0.007772327,0.000916831,0.064085782,0,0,0
SLC1A2,4.19E-05,0.000172026,0.000182555,3.08E-05,0.704662762,0,0.604309843
SLC1A3,0.1086903,0.017184523,0.025269951,0.208952949,0,0,0
SLC1A4,2.01E-57,2.56E-70,3.13E-71,4.58E-82,0.094504683,0.977126194,0.178038659
SLC1A5,0,0,0,1.95E-292,0.774767556,0.803557836,0.045033975
SLC20A1,2.73E-12,0.004813967,0.011351035,0.013346509,3.64E-22,0.952370629,1.15E-06
SLC20A2,1.15E-06,0.036311173,0.961872368,2.01E-08,0.017255338,0.352412127,4.83E-08
SLC22A1,0.067964173,0.296244347,0.060115273,0.109379298,0.008269988,0,0.82644332
SLC22A15,0.439003584,0.757362504,0.311308112,0.00746115,0.728597054,0,0.133642116
SLC22A17,2.57E-32,1.74E-29,9.88E-22,1.09E-13,0.697342387,0.468588252,0.056713505
SLC22A18,2.45E-07,0.00064156,0.075678944,0.457598767,0.156127875,0.533025781,0.017403761
SLC22A23,1.18E-61,1.82E-68,2.00E-73,3.23E-77,0.37759366,0.838030044,0.757817599
SLC22A31,2.95E-06,0.00270811,0.009119751,0.317493959,0.120671047,0.93272614,0.170315068
SLC22A4,9.54E-06,2.13E-09,7.49E-08,0.000118367,0.059169308,0.79610365,0.060000306
SLC22A5,0.000109942,1.46E-05,5.16E-07,7.22E-11,0.762271558,0.862937072,0.212771961
SLC23A1,1.28E-15,4.13E-14,2.34E-12,7.08E-09,0.469734846,0.803557836,0.202055268
SLC23A2,0.05079508,0.966038218,0.627110129,0.003562191,0.083706296,0.892544707,0.029708174
SLC23A3,0.966485966,0.373281038,0.343977677,0.665378427,0.442465146,0.991329397,0.200418742
SLC24A1,0.005609383,0.112371055,0.841001118,0.21183953,0.359798122,0.42591597,0.36922241
SLC24A3,0.394494675,0.00851092,0.008826316,0.002112904,0.124280749,0,0.758091293
SLC24A5,0.141749146,0.006051364,0.065503294,0.003488207,0.277972888,0,0.320585664
SLC25A1,0.009559563,3.46E-10,4.00E-14,4.03E-16,0.001295385,0.682790256,0.665745174
SLC25A10,5.29E-70,1.88E-111,1.48E-103,2.35E-55,6.38E-07,0.791526469,1.74E-10
SLC25A11,2.87E-50,2.70E-51,9.72E-69,5.19E-55,0.925672825,0.242328819,0.102689342
SLC25A12,5.05E-26,9.45E-31,2.13E-24,3.73E-16,0.472798413,0.653120517,0.077991403
SLC25A13,0.000318336,3.86E-05,6.62E-05,0.258664599,0.736056057,0.977604837,5.68E-07
SLC25A14,0.004085822,2.32E-05,0.00081264,0.262066713,0.287994291,0.799552055,0.045639807
SLC25A15,2.64E-17,1.47E-27,2.07E-38,4.27E-31,0.040340696,0.364797269,0.261295056
SLC25A16,6.56E-07,3.86E-06,8.96E-10,4.16E-21,0.818030501,0.593755722,0.002707305
SLC25A17,3.63E-53,2.24E-85,8.87E-75,8.64E-42,3.49E-05,0.633436763,1.85E-06
